id,startNode,endNode,duration,type,length,name,ref
481,24219,3757,54.747151,2,760.377098,Chemin de Saint-Barthélemy,
482,25354,25355,0.546100,2,7.584720,,
483,18264,18265,5.353493,2,74.354073,,D 193
484,21242,1665,105.244249,2,1461.725683,,
485,2789,20131,8.584434,0,119.228254,,D 471
486,10417,10401,3.037715,2,42.190486,,
487,21947,20065,13.856094,2,192.445746,Avenue Lucie Desnos,
488,22806,22804,47.814895,2,664.095766,Rue de Richebourg,D 64
489,11329,12250,60.425214,2,839.239079,Avenue de l'Abreuvoir,D 386
490,14202,13765,65.454172,2,909.085716,Rue de Paris,D 14
491,21291,31298,2.705844,2,37.581164,Rond-Point des Sciences,
492,25002,5849,13.765925,0,191.193396,,
493,28268,28269,1.785998,2,24.805530,,
494,362,383,140.026197,7,1944.808286,Boulevard Marc Chagall,N 2
495,2582,1609,1.473231,2,20.461535,Rue Louis Pouey,
496,4229,1170,9.816020,2,136.333608,Avenue Pierre Curie,D 10
497,5353,9990,3.735427,2,51.880928,Route de Rambouillet,D 61
498,14253,295,2.170070,2,30.139864,,
499,18061,18059,43.079302,2,598.323635,Rue André Neyts,
500,22550,22552,1.557066,2,21.625915,,
501,22701,17939,1.818610,2,25.258468,,
502,29507,20493,51.768308,2,719.004277,Route de Crouttes,D 969
503,1648,1650,2.298593,2,31.924904,,
504,12333,12182,32.380911,2,449.734879,Route d'Evry,D 26
505,25004,13493,2.888317,2,40.115511,Grande Rue,D 838
506,30450,2586,2.777575,3,38.577428,Avenue Claude Régaud,
507,31609,31399,0.909233,2,12.628231,,
508,13316,29835,179.629629,2,2494.855952,Route de Mocquepannier,D 315
509,23101,27225,2.278684,2,31.648389,Avenue Maurice Dauvergne,
510,12463,29192,149.543795,2,2076.997146,Rue de la Ferté-sous-Jouarre,D 402
511,15685,15791,85.865759,2,1192.579984,Chemin du Montoir à Marangis,
512,21938,31290,1.527330,2,21.212910,,D 190
513,26103,20803,3.725261,2,51.739742,,
514,29489,29508,0.813239,2,11.294992,,
515,1238,1243,2.480314,2,34.448811,Boulevard Héloïse,
516,2806,2804,0.820298,2,11.393021,Place Daguerre,
517,13333,13341,2.022984,2,28.096994,,
518,13443,29022,2.293410,2,31.852920,Rue Émile Zola,D 148
519,15174,15172,1.994042,2,27.695034,,
520,21154,12690,11.915456,2,165.492444,Boulevard Bouticourt,
521,29398,29684,1.025357,2,14.241068,,
522,15154,15153,2.901690,2,40.301247,Place du Souvenir Français,
523,22157,26587,245.909354,2,3415.407696,Rue de Saint-Escobille,C 4
524,1225,5590,12.826074,3,178.139916,Boulevard Saint-Germain,
525,17023,17021,0.903288,2,12.545664,Rue Delizy,D 20
526,21123,21124,18.445433,2,256.186574,Rue du Fer à Cheval,
527,26572,22264,0.655818,2,9.108577,,
528,3057,13049,1.656214,3,23.002966,Quai Branly,
529,4667,18304,82.610354,0,1147.366029,,A 14
530,13658,13649,0.975413,2,13.547405,,
531,22086,7317,1.172219,2,16.280816,,
532,32254,32256,10.906155,2,151.474379,,
533,312,16414,2.478108,2,34.418161,Avenue Louis Breguet,D 57
534,3035,9066,1.521281,2,21.128904,,
535,7503,8518,311.040158,2,4320.002200,,D 87
536,9387,32530,6.250533,2,86.812962,,
537,12671,13754,172.165442,2,2391.186695,,
538,27508,21110,0.339324,2,4.712830,Rond-Point des Rattraits,
539,5087,2648,9.654758,1,134.093865,Boulevard Périphérique Extérieur,
540,9968,25522,1.896755,2,26.343823,Rue du Petit Albi,
541,30539,17409,0.403695,2,5.606869,,
542,18825,28469,59.423181,2,825.321960,,D 231
543,30821,1351,0.580672,2,8.064889,Place de la Division Leclerc,
544,8454,5336,3.883010,2,53.930696,,
545,22338,22234,18.960381,2,263.338622,Rue Maurice Wanlin,D 67
546,7380,18939,15.815849,2,219.664571,,
547,8277,25189,0.851330,2,11.824021,Rue Lucien Brunet,
548,12300,12429,1.735138,2,24.099134,,
549,15285,3640,0.573546,2,7.965918,Place de Strasbourg,
550,20515,13232,1.503298,2,20.879145,,
551,1636,1634,2.472422,2,34.339193,,
552,7080,11802,0.474577,2,6.591344,Place Charle de Gaulle,
553,7917,2860,1.201231,2,16.683760,Route de Ponthierry,
554,10480,10486,4.118069,2,57.195402,,D 240
555,23246,11409,101.380784,2,1408.066441,Rue du Général Leclerc,
556,25843,25845,20.196828,2,280.511497,,D 216
557,25995,25993,4.145360,2,57.574440,,
558,8461,7453,26.146132,0,363.140724,,
559,10617,32047,0.475350,2,6.602087,,D 109
560,15932,31275,66.413012,2,922.402949,,
561,21010,21036,1.889914,2,26.248804,,
562,13483,12452,14.233655,2,197.689659,Route d'Héricy,D 39
563,3844,6974,53.446277,3,742.309397,Avenue Lenine,
564,12026,22117,3.129677,2,43.467735,,
565,18525,18553,1.144942,2,15.901977,Place du Maréchal Juin,
566,31598,19654,6.942197,2,96.419407,,
567,4855,5359,25.016420,3,347.450274,,
568,7062,32222,1.314624,2,18.258671,,
569,7990,2201,0.526997,2,7.319400,Square Paul Langevin,
570,26207,8196,0.905065,2,12.570350,,
571,29349,27539,70.817193,2,983.572120,Boulevard Jean Jaurès,D 20
572,645,27133,78.088779,2,1084.566369,Route Ronde,D 301
573,6157,6219,58.282951,2,809.485427,Avenue de la Division Leclerc,D 86
574,10199,10207,0.656359,2,9.116101,,
575,3556,3513,164.651681,2,2286.828904,Rue Saint-Denis,D 139
576,8205,25819,110.112859,2,1529.345259,Route de Villemomble,
577,14297,24643,2.916112,2,40.501558,Rue du Sablon,D 63
578,19728,18675,28.695327,2,398.546208,Avenue de Kierspe,D 36
579,2420,31501,9.645595,2,133.966596,Avenue Jean Jaurès,D 39
580,4212,2833,16.000536,2,222.229665,Rue Royale,
581,11109,15450,3.542110,2,49.195972,,D 405
582,15534,15536,2.367823,0,32.886426,,
583,18713,10877,120.160138,2,1668.890802,Rue de Meaux,D 402
584,24700,4000,120.418690,2,1672.481806,Route de Vernouillet,D 154
585,25055,15196,0.681891,2,9.470710,,
586,29751,19021,2.668307,2,37.059824,,
587,5206,5217,42.647442,1,592.325589,Boulevard Périphérique Intérieur,
588,9742,14848,18.727928,2,260.110105,Rue de la Côte des Auges,
589,9957,20383,2.918545,2,40.535352,Camille Jenatzy,
590,31317,31316,3.411769,2,47.385680,Avenue Charles Gide,D 154
591,7016,7022,14.217595,0,197.466595,,
592,23127,1779,0.387074,3,5.376034,Rue du Colonel Pierre Avia,
593,7046,24995,2.470968,0,34.319006,,
594,22305,22303,1.836361,2,25.505009,,
595,26260,23481,0.428515,2,5.951595,,
596,7358,25323,0.649257,2,9.017458,,
597,10187,10193,2.200604,2,30.563939,Rond-Point Bir Hakeim,
598,12483,12560,8.926460,2,123.978608,Rue de Gisors,D 915
599,13481,14781,0.860696,2,11.954118,Rue Saint-Jean,
600,15854,27328,53.296861,2,740.234186,,D 201
601,19926,19949,31.672223,2,439.891984,Route de Melun,D 446
602,20602,23463,60.745870,2,843.692644,Route d'Avrainville,D 26
603,14696,17284,13.679840,2,189.997780,Avenue des Jasmins,
604,29549,7729,1.795253,2,24.934073,,
605,2245,16781,1.770841,3,24.595012,Place du Colonel Fabien,
606,3130,932,2.357159,3,32.738313,Avenue de la Motte-Picquet,
607,5592,21475,0.274985,2,3.819240,,
608,7698,7658,2.328112,2,32.334892,,
609,8622,8644,17.823379,0,247.546932,,D 14
610,8867,17596,6.167629,3,85.661509,Rue Jacques Destrée,
611,2477,16860,20.119426,2,279.436466,Rue du Général Leclerc,D 408
612,22213,22215,28.700542,2,398.618638,Avenue André Malraux,D 57
613,4589,19265,109.388744,4,1519.288117,Périphérique d'Île de France,A 86
614,5988,18869,4.586687,0,63.703988,,
615,20536,20537,0.392747,2,5.454826,,
616,24141,24139,4.403457,2,61.159125,Route d'Ozouer,D 48
617,28770,28762,0.315775,3,4.385769,,
618,31165,6753,1.539425,2,21.380901,,
619,22584,22588,1.875317,2,26.046073,,
620,24796,24795,2.433584,2,33.799783,,
621,11562,31924,2.768286,2,38.448421,Boulevard MacDonald,
622,11670,13974,9.941484,2,138.076174,Avenue du Stade de France,
623,23344,23345,33.712353,2,468.227129,Grande Rue,
624,31543,26581,7.524320,2,104.504446,,D 838
625,32424,10145,19.465559,2,270.354980,Rue du Tir,
626,4927,5562,0.659910,2,9.165412,Place Charles Garnier,
627,5928,5951,0.758503,2,10.534762,Rond-Point du Petit Saint-Cloud,
628,12775,13358,0.869428,2,12.075396,,
629,21424,31730,2.839930,2,39.443476,Quai du Port,D 14
630,28544,28543,1.342104,2,18.640333,,
631,31592,12768,19.668833,2,273.178233,Rue des Clayes,D 74
632,19706,19709,8.030496,0,111.534666,,
633,19892,19883,0.993882,2,13.803921,,D 350
634,20208,20210,4.922275,2,68.364925,,
635,21729,10649,219.706217,2,3051.475234,,D 403
636,22862,22872,1.483715,2,20.607159,,
637,29018,29019,0.870233,2,12.086564,,
638,20343,21965,3.040312,2,42.226559,,
639,25937,25933,41.616841,2,578.011680,,D 156
640,30727,28004,1.073972,2,14.916281,,
641,31705,26038,3.217541,2,44.688074,Avenue Victor Hugo,D 39
642,8637,8836,23.158734,2,321.649078,,R12
643,18229,17601,153.555462,2,2132.714755,Rue des Bordes,D 331
644,29149,29129,10.214285,2,141.865068,Avenue de l'Europe,D 39
645,10524,24680,208.569536,2,2896.799108,Grande Rue,D 45
646,32257,28351,11.594902,2,161.040302,,
647,1614,3699,107.382264,3,1491.420330,Rue des Pyrénées,
648,1835,929,33.668399,2,467.616653,Boulevard de la Défense,N 314
649,7097,7074,8.671504,2,120.437562,,D 26
650,11538,11543,1.600065,2,22.223127,,
651,12400,12388,47.505762,2,659.802246,Rue Saint-Liesne,D 408
652,18579,25592,159.140240,2,2210.281112,,D 319
653,215,4905,44.477789,1,617.747065,Boulevard Périphérique Extérieur,
654,8713,8851,24.873714,2,345.468245,,D 1001
655,10521,15261,1.810709,2,25.148740,Avenue Charles de Gaulle,
656,16690,16190,146.920678,2,2040.564966,Route de Chatou,D 321
657,19683,18511,16.477279,2,228.851103,Rue de la République,
658,21716,27598,11.994836,2,166.594943,Route de Liphard,D 838
659,26130,26128,15.775318,2,219.101633,Avenue Paul Séramy,
660,30288,30287,1.463807,2,20.330651,Rue de Paris,D 370
661,9464,9462,2.656978,2,36.902468,,
662,14137,11975,33.826204,2,469.808389,Rue Albert Thomas,D 130
663,14786,25438,3.021750,2,41.968757,,
664,21212,30551,2.531432,2,35.158778,Rue Gabriel Péri,D 32
665,22628,22641,9.360746,2,130.010358,Avenue Paul Barré,D 191
666,25821,25822,100.337120,2,1393.571118,,D 209
667,7877,7951,3.088083,2,42.890048,,D 405
668,7926,14141,1.806641,2,25.092241,,
669,10443,20746,60.674417,2,842.700237,Avenue de la Résistance,D 50
670,15316,15320,56.640724,2,786.676726,Rue du Bois L'Evêque,
671,15453,10918,6.789758,2,94.302191,,
672,21347,10773,16.630281,2,230.976120,,D 202
673,22119,17115,3.261642,2,45.300578,Rue Claude Nicolas Ladoux,
674,21217,15266,110.012783,0,1527.955316,,A 140
675,5991,5987,2.848066,2,39.556468,,
676,20554,20958,7.832306,2,108.782026,Rue de Montmachoux,D 28
677,22915,14016,1.312943,2,18.235319,,
678,4544,4550,9.430906,2,130.984802,Avenue Laurent Cely,D 17
679,6225,6686,2.458305,2,34.143122,,
680,6529,25342,41.369212,0,574.572393,,A 106
681,17237,17236,2.093794,2,29.080471,Avenue Louis Lachenal,
682,17776,17772,2.787545,2,38.715901,,
683,22954,25730,4.240756,2,58.899395,,
684,30166,30178,24.007151,2,333.432653,,
685,30476,20785,110.549728,2,1535.412890,,D 92
686,2465,2440,3.675393,2,51.047127,Rond Point Gilbert Buffat,
687,29946,10035,26.399513,2,366.659907,Quai Lucien Lefranc,
688,32384,21003,0.895808,2,12.441781,,
689,604,606,1.535023,3,21.319770,Place d'Iéna,
690,4686,6069,22.063093,2,306.431850,Rue Maurice Labrousse,D 67
691,8750,29510,1.947989,2,27.055399,,
692,30020,25143,0.379842,2,5.275580,,
693,9237,12058,9.307517,2,129.271073,Avenue du Général de Gaulle,
694,24911,28558,186.078980,2,2584.430282,Rue des Grèves,D 78
695,21346,19200,1.838804,2,25.538947,,
696,21495,21493,2.708308,2,37.615384,,
697,22365,22370,92.501405,2,1284.741735,,D 983
698,9954,20381,2.516812,2,34.955725,Camille Jenatzy,
699,23093,6519,2.145444,3,29.797836,Boulevard de la Bastille,
700,25552,15153,1.878760,2,26.093886,Place du Souvenir Français,
701,32200,7901,0.531775,2,7.385766,Rue du 11 Novembre,
702,4259,4300,10.712429,2,148.783740,Boulevard Voltaire,D 50
703,5108,26870,3.557609,2,49.411230,Rue Guy Môquet,
704,9276,9272,1.415123,2,19.654488,,
705,4356,2328,42.355801,2,588.275010,Avenue Morane Saulnier,D 57
706,5908,8871,25.904447,2,359.783987,Route des Deux Plateaux,D 30
707,12408,16895,1.917765,2,26.635626,,
708,17539,17536,4.046608,2,56.202894,,
709,22676,5060,0.784641,2,10.897788,,
710,26218,26213,2.457524,2,34.132273,,
711,29789,29790,1.163298,2,16.156920,,
712,30438,10831,22.106211,2,307.030703,Avenue Roger Salengro,
713,30925,30918,2.349310,2,32.629305,,
714,31722,16353,2.010211,2,27.919593,Place Saint-Just,
715,11621,11609,2.654245,0,36.864509,,
716,22250,22251,0.847514,2,11.771034,,
717,2,4,0.693082,2,9.626140,Avenue Pablo Picasso,
718,8351,8369,19.816280,2,275.226113,Route de Quarante Sous,D 113
719,8737,8354,30.195638,2,419.383862,,D 191
720,13569,20423,1.656487,2,23.006767,,
721,32265,32264,0.878427,2,12.200375,Rue Boucicaut,
722,4213,21707,0.975741,2,13.551957,Rue Jean-Baptiste Clément,D 63
723,4408,4409,0.756482,2,10.506688,Carrefour Duchâtel,
724,6011,6020,1.462344,2,20.310329,,
725,20798,26617,4.581283,2,63.628925,,
726,11438,20540,0.708887,2,9.845648,Quai Voltaire,D 159
727,12550,21631,77.545957,2,1077.027184,Avenue Henri Duflocq,
728,1673,25677,1.956608,3,27.175109,Place Saint-Georges,
729,3269,3271,0.965977,2,13.416352,,
730,15190,15507,0.620903,2,8.623646,,
731,18841,28045,2.774753,2,38.538235,Avenue de la Division Leclerc,D 316
732,20376,20374,1.454745,2,20.204785,,
733,4031,10258,28.058811,2,389.705705,,D 1
734,6909,7755,0.769228,2,10.683727,Avenue de Stalingrad,D 909
735,14920,4538,3.330450,2,46.256254,Boulevard Zéphyrin Camélinat,D 911
736,16336,17188,9.091973,2,126.277398,Avenue John Fitzgerald Kennedy,N 370
737,25410,25603,7.756426,2,107.728136,Avenue Carnot,
738,30352,16411,7.586835,2,105.372706,,
739,3347,18011,63.404673,0,880.620459,,A 115
740,10426,10427,5.866070,0,81.473193,,
741,12812,12767,0.987830,0,13.719856,,
742,19326,19330,1.360233,2,18.892127,,
743,22786,11162,3.429231,2,47.628210,Rue de la Mare aux Chanvre,D 117
744,28420,14311,31.875324,2,442.712840,,D 27
745,30641,30640,2.681233,2,37.239350,,D 406
746,14487,14477,2.222144,2,30.863109,Avenue Jacques Duclos,
747,17112,17116,24.222939,2,336.429704,Grande Rue,D 28
748,20308,20301,26.688015,2,370.666882,Rue Jean Jaurès,
749,29104,29103,4.524968,2,62.846783,,
750,10318,10322,1.563433,2,21.714346,,
751,11027,23826,0.548098,3,7.612472,Place Léon-Paul Fargue,
752,14737,14728,1.013849,2,14.081241,,
753,17724,3601,123.210268,2,1711.253729,Quai du Docteur Dervaux,D 7
754,21432,29703,2.098230,2,29.142081,Rue du Président Roosevelt,
755,24906,24905,13.017574,2,180.799635,,D 59
756,28316,21355,78.140118,2,1085.279421,,D 84
757,30095,8252,1.510612,2,20.980720,Rue de la Poste,D 54
758,3367,3371,15.956634,0,221.619915,,
759,7652,7645,193.451032,2,2686.819892,Grande Rue,D 191
760,15021,23444,2.278224,2,31.641994,,
761,10885,31782,18.128298,3,251.781910,Avenue Verdier,D 61
762,15745,24208,348.142762,2,4835.316140,Rue de l'Hôtel de Ville,D 213
763,27398,27399,1.820090,2,25.279034,,
764,6731,6735,2.310424,2,32.089224,,
765,25050,25048,0.733698,2,10.190246,Place de Belgique,
766,27718,27719,1.794731,2,24.926813,Rond Point du Poteau des Trois Seigneurs,
767,257,263,72.940296,0,1013.059665,L'Autoroute du Nord,A 1
768,3565,7409,18.439773,0,256.107956,,
769,5145,2953,42.921897,1,596.137461,Boulevard Périphérique Extérieur,
770,23407,6356,4.907194,2,68.155475,,
771,1572,27311,41.718755,2,579.427153,Rue Grande,
772,9501,9515,0.792166,2,11.002300,Rond-Point du 19 Mars 1962,
773,9515,9512,6.651117,2,92.376623,Avenue Jean Jaurès,
774,16875,16866,8.216476,2,114.117727,Place Édouard Renard,
775,19719,19725,2.285558,0,31.743863,,
776,23002,22383,253.059131,2,3514.710151,,C 3
777,23915,27271,43.630068,0,605.973168,,
778,28919,28910,167.731522,2,2329.604474,,D 120a
779,705,728,4.512427,3,62.672599,,
780,1563,1560,1.826060,2,25.361941,,D 210
781,21894,21895,4.138979,2,57.485824,Rue Georges Clemenceau,
782,28622,29637,4.091651,2,56.828492,,
783,32555,32604,125.152798,2,1738.233305,,
784,2187,2374,17.367380,2,241.213606,,D 53
785,4213,4184,1.129824,2,15.692001,Carrefour Salvatore-Allende,
786,6402,32089,15.262896,2,211.984669,Avenue de Saint-Germain,D 157
787,29245,658,1.392343,3,19.338098,,
788,4811,4928,35.863542,2,498.104745,Rue de Port-Royal,D 36
789,7056,24995,4.768781,2,66.233072,Route de Villabé,D 260
790,7622,7628,8.190229,2,113.753178,Rue du Docteur Sureau,
791,8108,27539,2.795871,2,38.831541,Sablons,
792,8133,3805,4.945779,2,68.691378,,
793,14049,14046,1.653633,2,22.967128,Rond-Point de Bergneustadt,
794,18089,17525,65.479515,2,909.437707,Route de Villepinte,D 88
795,24202,5357,12.190725,2,169.315629,Rue du 4e Zouaves,
796,30476,19593,45.918018,2,637.750252,,
797,7611,7619,6.637368,2,92.185670,,D 90
798,11462,15092,1.562360,2,21.699447,Rue Jeanne Pinet,
799,12063,13486,38.468542,2,534.285301,Rue Saint-Jacques,D 21
800,27606,27604,4.331301,2,60.156959,,D 838
801,29524,22635,1.927509,2,26.770955,,
802,31157,24602,1.460311,2,20.282095,Avenue Louis Breguet,D 57
803,1971,5499,2.408676,2,33.453834,Route du Pavé des Gardes,D 181
804,8689,31692,3.800587,2,52.785931,Rue Sadi Carnot,D 30
805,16159,16153,0.878168,2,12.196782,,
806,26270,26269,12.110570,2,168.202367,,
807,27502,25794,253.379234,2,3519.156023,,D 15
808,27558,1835,7.192842,2,99.900585,Boulevard de la Défense,N 314
809,2010,2012,2.448572,2,34.007945,,
810,5736,5746,53.383057,2,741.431341,Avenue Ernest Renan,D 42
811,8672,31672,3.273604,2,45.466727,,
812,23608,31906,19.173699,2,266.301373,Avenue du Général de Gaulle,D 160
813,24218,24134,327.558584,2,4549.424775,,D 20
814,29550,2943,0.513748,2,7.135383,,
815,2976,25783,386.749721,2,5371.523904,,D 471
816,6313,6304,2.154787,2,29.927602,Avenue Victor Schoelcher,D 445
817,6858,6837,1.178462,2,16.367534,,
818,7712,7709,11.980928,2,166.401781,,
819,8030,7262,223.980256,2,3110.836889,,D 178
820,8995,8991,1.283457,2,17.825795,,
821,9997,9999,12.959475,2,179.992702,,D 17
822,10151,16959,7.270680,2,100.981665,Avenue de la Villedieu,
823,10769,10700,25.734330,2,357.421253,Rue Charles Bourseuil,
824,14428,14533,6.618781,2,91.927511,,D 231
825,16437,16426,28.895755,2,401.329935,,
826,24275,24276,23.885908,2,331.748722,Grande Rue,D 130A
827,31735,8925,1.440020,2,20.000283,,
828,5486,5536,4.852298,2,67.393026,Avenue du Pasteur Martin Luther King,D 23
829,8648,8674,5.662248,2,78.642333,,D 30
830,9611,9662,204.656586,2,2842.452586,,D 401
831,14469,14471,17.067706,0,237.051478,,
832,17843,17844,0.834177,2,11.585797,,
833,27400,30135,20.066594,2,278.702700,Rue du Carrouge,
834,683,686,19.992453,3,277.672964,Avenue des Champs-Élysées,
835,10493,18342,108.979357,2,1513.602186,Rue de la Vallée Jean Le Loup,
836,20086,20084,23.234014,0,322.694645,,
837,21125,21126,95.762933,2,1330.040734,Rue de Lardy,D 17
838,21140,21250,315.295760,2,4379.107776,,D 132
839,27185,27184,2.771597,2,38.494406,,
840,27903,3633,0.805474,2,11.187146,,
841,9261,9266,89.116699,2,1237.731931,Rue de Paris,D 934;D 436
842,12203,12201,1.244638,2,17.286632,,
843,14058,12485,61.655995,2,856.333263,Rue du Puits Blanc,D 8
844,18376,7838,80.364768,2,1116.177334,Avenue de la Rochette,
845,24291,24293,5.516329,2,76.615676,,D 60
846,29548,9010,88.692063,2,1231.834207,,D 603
847,997,12739,17.644801,0,245.066685,,D 311
848,13987,27818,16.261119,2,225.848872,Rue Saint-Ambroise,D 415
849,15769,15772,2.527247,2,35.100648,Avenue Gabriel Péri,D 126
850,32616,32169,8.258176,3,114.696891,Rue d'Aubervilliers,
851,23131,23133,1.408092,2,19.556831,,D 164
852,24086,4344,20.689407,2,287.352872,Avenue Fourcault de Pavant,
853,30733,30732,52.488906,0,729.012589,,
854,7104,7102,1.984117,2,27.557187,Avenue Gerard Annel,D 912
855,10562,32143,0.484945,2,6.735349,,
856,17762,17761,0.811565,2,11.271741,,
857,13696,14104,0.547337,2,7.601899,Place Aristide Briand,
858,13759,32025,19.805143,2,275.071434,Rue Ledru-Rollin,
859,14080,2747,27.950419,2,388.200260,Avenue de la Paix et de l'Amitié entre les Peuples,D 145
860,16316,2555,18.051411,0,250.714040,,
861,21790,21787,2.229013,2,30.958521,,D 48E
862,22668,32191,65.410155,7,908.474377,Avenue Descartes,N 2
863,25069,25070,0.904701,2,12.565297,,
864,26037,31705,3.135266,2,43.545365,Avenue Victor Hugo,D 39
865,30550,32245,60.055104,2,834.098670,Avenue Pasteur,
866,31156,312,48.711669,2,676.550955,Avenue Louis Breguet,D 57
867,32267,32277,13.290827,2,184.594816,Rue Victor Hugo,
868,1230,15696,6.930188,2,96.252610,Boulevard Washington,
869,3896,653,26.689164,3,370.682830,Rue Bobillot,
870,19215,19214,28.379033,2,394.153230,Avenue de Fontainebleau,D 607
871,12900,14699,28.699245,2,398.600630,Rue André Bollier,
872,23290,11238,32.786232,0,455.364337,,
873,28611,3911,6.618304,7,91.920894,,N 184
874,814,14741,3.139252,2,43.600723,Avenue Édouard Vaillant,
875,7288,29671,18.154000,2,252.138889,Rue Henri Barbusse,
