num,lon,lat
30512,2.343599,48.868178
30513,2.396454,48.716980
30514,2.090703,49.074190
30515,2.091192,49.074378
30516,2.112981,49.085621
30517,2.114209,49.085654
30518,2.113198,49.085913
30519,2.113359,49.085945
30520,2.112941,49.085944
30521,2.112034,49.085995
30522,2.112772,49.086043
30523,2.113583,49.086125
30524,2.112701,49.086251
30525,2.113554,49.086338
30526,2.113341,49.086475
30527,2.113910,49.086785
30528,2.126112,49.101645
30529,2.128878,49.104710
30530,2.534395,48.938381
30531,2.129426,49.105106
30532,2.534479,48.938479
30533,2.129625,49.105155
30534,2.129772,49.105287
30535,2.129110,49.105559
30536,2.139491,48.862985
30537,2.129584,49.105599
30538,2.129368,49.105632
30539,2.139241,48.863001
30540,2.129013,49.106177
30541,2.099543,49.046901
30542,2.099572,49.046960
30543,2.124652,49.179034
30544,2.099391,49.047018
30545,2.124858,49.180457
30546,2.124921,49.181915
30547,2.099023,49.047076
30548,2.098848,49.047085
30549,2.129379,48.869096
30550,2.593185,48.627381
30551,2.488464,48.710880
30552,2.137836,48.865697
30553,2.137792,48.865775
30554,2.299947,48.908369
30555,2.137598,48.865907
30556,2.223591,48.918546
30557,2.223070,48.918617
30558,2.285016,48.741801
30559,2.145284,48.867819
30560,2.145289,48.867883
30561,2.146012,48.868015
30562,2.311831,48.816261
30563,2.312077,48.816088
30564,2.316499,48.819001
30565,2.539263,48.811165
30566,2.539176,48.811191
30567,2.536524,48.811756
30568,2.536616,48.811692
30569,2.536438,48.811709
30570,2.536536,48.811648
30571,2.101327,49.030135
30572,1.982452,49.132848
30573,1.982520,49.133381
30574,2.128186,48.814038
30575,2.127910,48.814120
30576,2.128621,48.814767
30577,2.155550,48.437937
30578,2.155505,48.437972
30579,2.155504,48.438033
30580,2.155585,48.438080
30581,2.872297,48.173794
30582,2.872421,48.174045
30583,2.872774,48.174088
30584,2.872519,48.174077
30585,2.227879,48.913982
30586,2.872304,48.174206
30587,2.872405,48.174232
30588,2.872272,48.174359
30589,3.292104,48.555095
30590,3.289416,48.557012
30591,3.286666,48.553205
30592,3.274955,48.559583
30593,3.274623,48.559170
30594,2.425542,48.806985
30595,1.978922,49.028334
30596,1.977749,49.030803
30597,2.505462,48.808135
30598,2.505535,48.808191
30599,2.818621,48.627153
30600,2.829088,48.641554
30601,2.829736,48.643528
30602,2.829550,48.643765
30603,2.301427,48.828455
30604,2.058179,48.962203
30605,2.390200,48.688422
30606,2.283570,48.425164
30607,2.488962,48.583254
30608,2.690819,49.042064
30609,3.289615,48.783938
30610,2.692927,49.038085
30611,2.692920,49.038257
30612,2.805273,48.587392
30613,2.392414,48.822612
30614,2.392265,48.822311
30615,2.391997,48.822875
30616,2.805257,48.587519
30617,2.392644,48.822335
30618,2.392363,48.822523
30619,2.392945,48.822201
30620,2.362451,48.809910
30621,2.362515,48.809743
30622,2.362538,48.809860
30623,2.058023,48.962311
30624,2.058023,48.962023
30625,2.059314,48.964209
30626,2.059689,48.961694
30627,2.059346,48.964408
30628,2.060362,48.962177
30629,2.582768,48.661532
30630,2.583169,48.661520
30631,2.582058,48.661636
30632,2.405711,48.722721
30633,2.621422,48.908480
30634,2.621532,48.908739
30635,2.350050,48.810458
30636,2.349719,48.810545
30637,2.993951,48.470581
30638,2.330003,48.774864
30639,2.679676,48.828506
30640,2.679937,48.828596
30641,2.679864,48.828280
30642,1.961854,48.742867
30643,2.941146,48.497923
30644,2.563346,48.662920
30645,2.563449,48.662862
30646,2.563274,48.662819
30647,2.213823,48.898072
30648,2.213970,48.898130
30649,2.890838,48.440741
30650,2.351005,49.019087
30651,2.103187,49.024627
30652,2.366489,49.025723
30653,2.366421,49.025856
30654,2.651479,48.842457
30655,2.647250,48.845734
30656,2.418525,48.731044
30657,2.418321,48.731027
30658,2.418427,48.730982
30659,2.668442,48.840832
30660,2.667984,48.841911
30661,2.667551,48.842681
30662,2.972578,48.350683
30663,2.979617,48.349570
30664,2.979537,48.349460
30665,2.446163,48.791743
30666,2.446063,48.791773
30667,2.446489,48.792342
30668,2.446406,48.792368
30669,2.446287,48.792399
30670,2.862685,48.852182
30671,2.855924,48.855607
30672,1.719781,48.976906
30673,1.719800,48.977007
30674,1.720275,48.977136
30675,1.721067,48.978237
30676,1.967553,48.760140
30677,2.149703,48.851558
30678,2.144981,48.856339
30679,2.158051,48.847781
30680,2.684649,49.053659
30681,2.679342,49.036427
30682,2.682310,49.038975
30683,2.685385,49.039489
30684,2.685330,49.039665
30685,2.685174,49.039559
30686,2.684628,49.039983
30687,2.684538,49.040151
30688,2.200737,48.679927
30689,2.683196,49.040904
30690,2.683170,49.041391
30691,2.682949,49.041262
30692,2.682914,49.041491
30693,2.680401,49.068084
30694,2.680600,49.068242
30695,2.680900,49.068236
30696,2.204992,48.684427
30697,2.683673,49.041078
30698,2.683353,49.040897
30699,2.663298,49.052064
30700,2.663396,49.052078
30701,2.942005,48.397902
30702,2.699275,49.029102
30703,2.698058,49.030950
30704,2.698631,49.030035
30705,2.698906,49.030104
30706,2.697398,49.032229
30707,2.698243,49.030660
30708,2.952985,48.394644
30709,2.952323,48.394751
30710,2.952089,48.394644
30711,2.229322,48.642463
30712,2.952260,48.394857
30713,2.229954,48.642380
30714,2.952673,48.396958
30715,1.970734,48.866742
30716,3.182428,48.470952
30717,2.284758,49.187764
30718,2.691596,49.041749
30719,1.717227,48.966418
30720,1.717140,48.966426
30721,2.683153,49.038325
30722,2.683424,49.035150
30723,2.683079,49.035140
30724,2.683387,49.034915
30725,2.685029,49.039523
30726,2.936874,48.374769
30727,2.684640,49.039608
30728,2.683089,49.034942
30729,2.684682,49.039257
30730,2.698807,49.037915
30731,2.698985,49.037945
30732,2.678434,49.035755
30733,2.682910,49.041139
30734,2.701816,49.059343
30735,2.700783,49.058435
30736,2.701964,49.059627
30737,2.721878,48.875609
30738,2.585895,48.882868
30739,3.360047,48.817128
30740,2.451523,48.150039
30741,2.385769,48.929452
30742,2.385540,48.929460
30743,2.385779,48.929545
30744,2.385175,48.929641
30745,2.385845,48.929724
30746,2.385211,48.929760
30747,2.385680,48.929877
30748,2.490735,48.838311
30749,2.293079,48.732533
30750,2.969895,48.606322
30751,2.433303,48.563509
30752,2.433199,48.563518
30753,2.667846,48.946782
30754,2.434391,48.563864
30755,2.435248,48.564233
30756,2.977550,48.398785
30757,2.680973,49.063997
30758,2.680958,49.064173
30759,2.666853,48.943956
30760,2.703617,48.203996
30761,2.703438,48.204047
30762,2.380219,48.712768
30763,2.703715,48.204159
30764,2.703537,48.204202
30765,2.665964,48.953786
30766,2.668666,48.938958
30767,2.666667,48.943389
30768,2.035606,48.619945
30769,2.680644,49.068383
30770,2.680740,49.068415
30771,2.433031,48.563205
30772,2.679054,49.069686
30773,2.433380,48.563217
30774,2.332967,48.639417
30775,2.432967,48.563329
30776,2.333570,48.639645
30777,2.168852,48.539510
30778,2.476934,48.613711
30779,2.477287,48.613832
30780,2.937269,49.009775
30781,2.611088,49.058970
30782,2.610904,49.059074
30783,2.824692,48.300718
30784,2.285620,48.881830
30785,2.211186,48.878613
30786,1.720041,48.977458
30787,2.291626,48.978659
30788,2.698955,49.030010
30789,2.699684,49.030239
30790,2.699448,49.030190
30791,2.698882,49.030149
30792,2.374304,48.662092
30793,2.277520,48.660265
30794,2.277558,48.664116
30795,2.728955,48.184206
30796,2.442265,48.121286
30797,2.666182,48.483182
30798,2.079596,48.539294
30799,2.449089,48.150727
30800,2.334136,48.807565
30801,1.756062,48.980490
30802,1.755626,48.980182
30803,1.753609,48.979590
30804,1.755920,48.980080
30805,2.570371,48.520391
30806,1.755326,48.980069
30807,1.755335,48.979816
30808,2.020426,48.954852
30809,2.037542,48.970730
30810,2.042190,48.972061
30811,2.040315,48.968369
30812,2.693543,48.258328
30813,2.693083,48.258535
30814,2.657565,48.196363
30815,2.660202,48.199980
30816,2.826437,48.370580
30817,2.826460,48.370873
30818,2.668706,48.204331
30819,2.663373,48.207296
30820,2.820733,48.372423
30821,2.821060,48.372448
30822,2.821102,48.372536
30823,2.683879,48.222581
30824,3.259111,48.428683
30825,3.241385,48.432408
30826,3.326892,48.461260
30827,2.684180,49.040596
30828,2.288517,48.729232
30829,2.271486,48.793664
30830,2.288534,48.729261
30831,2.288254,48.729782
30832,2.288220,48.729788
30833,2.272790,48.794018
30834,2.272663,48.794058
30835,2.639310,48.530627
30836,2.451615,48.245122
30837,2.091252,48.496975
30838,1.696916,48.980171
30839,1.696680,48.980884
30840,1.696376,48.980763
30841,1.697347,48.980742
30842,1.696126,48.980468
30843,1.695377,48.981106
30844,1.696095,48.980992
30845,1.695886,48.980370
30846,1.694979,48.980554
30847,2.616154,48.532711
30848,2.614933,48.532734
30849,2.615973,48.533034
30850,1.696511,48.980916
30851,1.695680,48.980075
30852,1.696026,48.980602
30853,1.696076,48.980324
30854,2.302149,48.782059
30855,1.697006,48.981567
30856,2.193444,48.904368
30857,1.695619,48.980165
30858,2.734754,48.272046
30859,1.696232,48.980812
30860,1.696765,48.981218
30861,1.696678,48.981252
30862,2.734883,48.272115
30863,2.792494,48.283666
30864,2.787572,48.286185
30865,2.787387,48.286479
30866,2.786815,48.286743
30867,2.032208,48.797778
30868,2.816653,49.042059
30869,2.800479,49.036263
30870,2.504138,48.256282
30871,2.796604,49.037104
30872,2.179202,48.788287
30873,2.179078,48.788306
30874,2.179230,48.788367
30875,2.179658,48.788623
30876,2.175911,48.432793
30877,1.696824,49.018853
30878,1.697005,49.018957
30879,1.815888,48.805124
30880,1.817897,48.816376
30881,3.055796,49.039036
30882,2.404462,48.305690
30883,2.494125,48.505926
30884,2.494316,48.505527
30885,2.493947,48.505776
30886,2.494009,48.505526
30887,2.494127,48.505755
30888,2.494197,48.505680
30889,2.434154,48.578592
30890,2.262975,48.790084
30891,2.003145,48.819414
30892,2.003353,48.819612
30893,2.003343,48.819697
30894,2.002973,48.819776
30895,2.168409,48.434886
30896,2.167441,48.435229
30897,2.166356,48.435691
30898,2.246281,48.730448
30899,2.390262,48.829204
30900,2.390383,48.829247
30901,2.472086,48.835864
30902,2.472155,48.835718
30903,2.101952,49.033754
30904,2.101981,49.033923
30905,2.303431,48.608469
30906,1.970738,48.866625
30907,2.303414,48.608544
30908,1.972427,48.866284
30909,1.970504,48.866095
30910,2.302644,48.608653
30911,1.971042,48.866496
30912,1.970429,48.866591
30913,2.302719,48.608671
30914,2.390322,48.828275
30915,3.128900,48.937774
30916,3.129291,48.937626
30917,3.127185,48.938993
30918,1.708451,48.960295
30919,3.129377,48.937545
30920,2.667802,48.762543
30921,1.708537,48.960698
30922,1.708890,48.960749
30923,3.129161,48.937591
30924,2.667652,48.762625
30925,1.708437,48.960583
30926,1.708656,48.960544
30927,2.667848,48.762612
30928,2.668053,48.762567
30929,2.667980,48.762479
30930,1.734783,48.987533
30931,1.736633,48.985881
30932,1.735290,48.987340
30933,1.735398,48.986742
30934,1.734810,48.987308
30935,1.734898,48.987169
30936,2.575833,48.320303
30937,1.994751,49.048779
30938,1.995960,49.049343
30939,3.023920,48.761113
30940,3.024389,48.761218
30941,3.024288,48.761337
30942,3.024019,48.761005
30943,2.042349,48.954662
30944,2.042349,48.954529
30945,2.097482,48.740611
30946,2.444386,48.755030
30947,2.444327,48.755040
30948,2.444375,48.755066
30949,2.456232,48.908938
30950,2.456248,48.908831
30951,2.456018,48.909609
30952,2.456318,48.908820
30953,2.455960,48.909926
30954,2.456331,48.908956
30955,1.646750,49.045290
30956,2.568197,48.315310
30957,1.646846,49.045370
30958,2.032789,48.865698
30959,2.050879,48.867496
30960,2.033196,48.865624
30961,2.239014,48.780313
30962,2.033545,48.865723
30963,2.033167,48.865629
30964,2.050931,48.866770
30965,2.280186,48.726272
30966,2.280256,48.726362
30967,2.279864,48.726393
30968,2.697871,48.296169
30969,2.701884,48.302417
30970,2.717122,48.309874
30971,2.294759,48.788659
30972,2.293918,48.788805
30973,1.928993,49.064388
30974,2.306978,48.797565
30975,2.572338,48.308615
30976,2.572841,48.308866
30977,2.572474,48.308842
30978,2.572562,48.308663
30979,2.572539,48.308894
30980,2.572871,48.308744
30981,2.572649,48.308644
30982,2.297457,48.887215
30983,2.297533,48.887312
30984,2.339107,48.690544
30985,2.324121,48.801736
30986,2.325586,48.805948
30987,2.325251,48.806146
30988,2.325733,48.806368
30989,2.325499,48.806380
30990,2.325967,48.807070
30991,2.040807,48.786796
30992,2.041394,48.787092
30993,2.048656,48.790033
30994,2.048484,48.790144
30995,2.049067,48.790148
30996,2.048998,48.790373
30997,2.103660,48.732918
30998,2.104618,48.732718
30999,2.328140,48.869821
31000,2.174674,48.779185
31001,3.482208,48.865001
31002,3.329060,48.838341
31003,2.150405,48.810902
31004,2.150568,48.810918
31005,3.329102,48.838192
31006,2.256155,48.934581
31007,2.257558,48.934644
31008,2.177384,48.891450
31009,2.568495,48.936997
31010,2.568446,48.936882
31011,2.568550,48.936387
31012,2.336896,48.694397
31013,2.336786,48.694625
31014,2.336466,48.695317
31015,2.336413,48.695367
31016,2.336622,48.694969
31017,2.336600,48.694466
31018,2.336726,48.695351
31019,2.336267,48.695709
31020,2.336581,48.695518
31021,2.339250,48.690427
31022,2.157370,48.802901
31023,2.451277,48.588457
31024,2.309379,48.770858
31025,1.982351,48.976437
31026,3.080287,48.799187
31027,2.437256,48.556979
31028,2.436507,48.557147
31029,2.436551,48.556946
31030,2.436921,48.556819
31031,2.436743,48.557324
31032,2.437214,48.557232
31033,3.250444,48.478145
31034,3.252019,48.478163
31035,3.265902,48.471851
31036,2.816079,48.817964
31037,2.733615,48.849972
31038,3.239608,48.850242
31039,3.240062,48.850302
31040,2.733962,48.850394
31041,3.239609,48.850429
31042,3.239949,48.850476
31043,2.177177,48.878597
31044,2.177169,48.878704
31045,2.367781,48.816118
31046,2.690084,48.564444
31047,3.252344,48.466889
31048,2.691207,48.565310
31049,2.367901,48.816150
31050,2.368106,48.815662
31051,2.368277,48.815839
31052,1.953559,49.016810
31053,3.186419,48.452841
31054,2.288683,48.720956
31055,2.284731,48.721432
31056,3.268440,48.412183
31057,2.284441,48.721810
31058,2.285183,48.721946
31059,3.268853,48.412335
31060,3.268541,48.412505
31061,3.268514,48.412539
31062,3.269001,48.412658
31063,3.268823,48.412743
31064,3.267858,48.412754
31065,3.270135,48.412806
31066,2.277540,48.723219
31067,1.830372,48.644093
31068,1.849519,48.647660
31069,1.849768,48.647657
31070,1.855265,48.650456
31071,1.849872,48.647472
31072,2.822206,48.246116
31073,2.450015,48.571155
31074,2.450171,48.571181
31075,2.450119,48.571076
31076,1.952623,48.767110
31077,2.529000,48.829067
31078,2.332385,48.956132
31079,2.235613,48.668826
31080,2.681798,49.067820
31081,2.680712,49.068338
31082,2.679819,49.068958
31083,2.677166,49.071432
31084,2.047944,49.130043
31085,1.987272,48.566172
31086,1.987491,48.567877
31087,3.229535,48.459447
31088,3.229076,48.459470
31089,3.228633,48.460847
31090,3.227235,48.463553
31091,3.227642,48.463670
31092,3.219834,48.449970
31093,2.649374,48.547341
31094,2.648842,48.547311
31095,3.293993,48.478514
31096,3.290693,48.482183
31097,3.290910,48.482309
31098,2.200522,48.300918
31099,3.223845,48.465356
31100,3.197519,48.480556
31101,3.194137,48.482347
31102,3.196923,48.478712
31103,3.181659,48.477994
31104,3.057432,48.456562
31105,1.992676,48.848900
31106,2.442049,48.805252
31107,2.553086,48.626301
31108,2.552823,48.626332
31109,2.553259,48.626417
31110,2.552998,48.626654
31111,3.116444,48.428895
31112,2.516920,48.628005
31113,2.517061,48.628074
31114,2.512889,48.616096
31115,2.516742,48.628054
31116,2.513348,48.616255
31117,2.516717,48.628172
31118,2.516831,48.628245
31119,2.516563,48.628401
31120,2.627514,48.802934
31121,1.985619,48.851189
31122,1.985232,48.851020
31123,1.970624,48.866309
31124,2.634314,48.800591
31125,2.629483,48.802277
31126,2.623503,48.804254
31127,2.468697,48.625275
31128,2.468375,48.625297
31129,2.626643,48.803221
31130,2.485365,48.614162
31131,2.485214,48.614226
31132,2.265819,48.732139
31133,2.265544,48.732266
31134,2.283448,48.744755
31135,2.282454,48.744936
31136,2.282970,48.745123
31137,2.282907,48.745184
31138,2.282993,48.745233
31139,2.283236,48.745377
31140,2.282860,48.745396
31141,2.283353,48.745422
31142,2.282353,48.745975
31143,1.958306,48.798473
31144,3.337934,48.512173
31145,2.395474,48.890394
31146,2.516899,48.908648
31147,2.516923,48.908693
31148,2.236095,48.668525
31149,2.236271,48.668532
31150,2.235933,48.668695
31151,2.236345,48.668783
31152,2.236024,48.668801
31153,2.236178,48.668830
31154,2.236427,48.668962
31155,2.190578,48.780588
31156,2.181659,48.781580
31157,2.181769,48.781874
31158,3.302675,48.560648
31159,2.263798,48.759720
31160,2.263347,48.759922
31161,2.270644,48.760176
31162,1.953845,48.769529
31163,3.082643,48.687532
31164,3.082068,48.687556
31165,1.962262,48.793121
31166,3.090801,48.690126
31167,1.944014,48.837643
31168,1.959962,48.793649
31169,1.955916,48.794885
31170,2.553146,48.634151
31171,2.312268,48.706803
31172,1.930098,48.799124
31173,2.080672,49.048575
31174,2.080728,49.048607
31175,2.202222,49.046725
31176,2.202288,49.046748
31177,2.201924,49.047074
31178,2.202131,49.047075
31179,2.202028,49.047109
31180,1.642845,48.767167
31181,2.270501,48.519849
31182,1.641137,48.768349
31183,1.639698,48.769830
31184,1.638710,48.770880
31185,1.612926,48.782220
31186,1.612726,48.782446
31187,1.953357,48.805470
31188,1.953458,48.805431
31189,1.612117,48.783120
31190,1.953305,48.805339
31191,3.003593,48.205597
31192,2.213648,48.859260
31193,2.126867,48.804634
31194,2.330150,49.029470
31195,2.330403,49.029612
31196,1.604854,48.776372
31197,1.910890,48.798122
31198,2.025397,48.747543
31199,2.025133,48.747585
31200,1.601588,48.789155
31201,1.601769,48.789184
31202,1.899711,48.798601
31203,2.310028,49.025849
31204,1.872885,48.784812
31205,2.311085,49.026078
31206,1.872635,48.784703
31207,2.311459,49.026253
31208,1.872826,48.784664
31209,1.872677,48.784833
31210,1.911263,48.798161
31211,1.638445,48.792923
31212,2.425810,48.907616
31213,2.120743,48.818170
31214,2.452149,48.610826
31215,2.575476,48.842775
31216,2.457268,48.617830
31217,2.281808,48.644210
31218,2.280992,48.644552
31219,2.063779,48.966342
31220,2.089654,49.012498
31221,2.064101,48.966507
31222,2.061824,48.964248
31223,2.063875,48.966289
31224,2.090271,49.013216
31225,2.024891,48.801265
31226,2.371910,48.602343
31227,2.452469,48.979272
31228,2.879541,48.952894
31229,2.522156,48.790370
31230,2.997036,48.242137
31231,2.522590,48.790501
31232,2.879920,48.953095
31233,2.521825,49.063263
31234,2.269326,48.729843
31235,2.435453,48.997991
31236,2.426176,49.003883
31237,1.951792,48.796134
31238,1.952845,48.795807
31239,2.894086,48.954557
31240,2.893515,48.955043
31241,3.246399,48.407007
31242,2.893875,48.954318
31243,2.893708,48.954613
31244,2.893688,48.954703
31245,2.893952,48.954216
31246,2.532979,48.890549
31247,2.271545,48.727025
31248,2.533320,48.891523
31249,2.533055,48.890496
31250,2.532964,48.890481
31251,2.211054,48.858038
31252,2.211832,48.858824
31253,2.533049,48.890148
31254,2.249903,48.730201
31255,2.247043,48.730305
31256,2.252668,48.730820
31257,2.242805,48.731311
31258,2.043426,48.812400
31259,2.043262,48.812435
31260,2.043295,48.812467
31261,2.606184,48.737339
31262,2.605858,48.736989
31263,2.585867,48.915956
31264,2.606015,48.736975
31265,2.584541,48.916018
31266,2.268555,48.724577
31267,1.992797,48.848780
31268,2.590707,48.915846
31269,2.605955,48.737163
31270,2.272528,48.721301
31271,2.606100,48.737086
31272,2.587165,48.915902
31273,2.583362,48.916097
31274,2.592703,48.915712
31275,2.592416,48.915647
31276,1.964303,48.801010
31277,2.351601,48.928969
31278,2.601484,48.729474
31279,1.964831,48.801027
31280,2.601924,48.729763
31281,2.592630,48.916001
31282,2.592251,48.915954
31283,2.352636,48.928027
31284,1.804324,48.987621
31285,2.601702,48.729572
31286,2.601575,48.729640
31287,1.804378,48.987775
31288,2.050769,48.807031
31289,2.050348,48.807127
31290,1.804130,48.987849
31291,2.601834,48.729580
31292,2.263981,48.727194
31293,2.066538,48.837093
31294,1.810285,48.987996
31295,2.066665,48.837170
31296,2.601937,48.729658
31297,2.601797,48.729825
31298,2.588409,48.903981
31299,2.760302,48.738124
31300,2.588615,48.903900
31301,2.608731,48.741229
31302,2.760382,48.738177
31303,2.066697,49.054682
31304,2.602959,48.893235
31305,2.320213,48.791817
31306,2.320218,48.792146
31307,2.319397,48.789735
31308,2.760301,48.737527
31309,2.760211,48.737831
31310,2.602903,48.893437
31311,2.319452,48.790195
31312,2.345004,49.026533
31313,2.586662,48.906715
31314,2.586498,48.906982
31315,2.592547,48.915840
31316,2.348277,48.805591
31317,2.348860,48.805755
31318,2.343731,48.812554
31319,2.570766,48.906619
31320,2.344226,48.799410
31321,2.343657,48.799458
31322,2.344035,48.799467
31323,2.343739,48.799558
31324,2.574456,48.907079
31325,2.343817,48.799635
31326,2.343311,48.799732
31327,2.343959,48.799806
31328,2.342801,48.799975
31329,2.571908,48.906784
31330,2.342175,48.800312
31331,2.569997,48.906509
31332,2.575239,48.907017
31333,2.678604,48.510173
31334,2.632565,48.231355
31335,2.274267,48.795283
31336,2.232208,48.645497
31337,2.196053,48.669180
31338,2.195831,48.669636
31339,2.022250,48.767062
31340,2.232005,48.875942
31341,2.325590,48.667096
31342,2.588604,48.869846
31343,2.598920,48.881022
31344,2.599268,48.881326
31345,2.607336,48.889267
31346,2.607107,48.889305
31347,1.894743,48.778632
31348,2.610153,48.892956
31349,2.037930,49.025251
31350,2.037696,49.025464
31351,1.894940,48.778647
31352,1.894829,48.778753
31353,2.610283,48.893252
31354,2.585147,48.886808
31355,2.585267,48.886597
31356,2.585383,48.886653
31357,2.255001,48.724276
31358,2.254172,48.848025
31359,2.702553,48.396997
31360,2.702809,48.396895
31361,2.542347,48.934084
31362,2.542139,48.934037
31363,2.373409,48.660405
31364,2.543807,48.933827
31365,2.553190,48.933771
31366,2.547928,48.924739
31367,2.548649,48.925292
31368,2.547841,48.924736
31369,2.548141,48.924475
31370,2.545043,48.926376
31371,2.545078,48.926295
31372,2.545064,48.926098
31373,2.547902,48.924776
31374,2.547981,48.924706
31375,2.550852,48.923914
31376,2.550891,48.923609
31377,2.040356,48.798703
31378,2.041688,48.799327
31379,2.523604,48.896975
31380,2.522252,48.897492
31381,2.253799,48.848168
31382,2.242030,48.848360
31383,2.518449,48.898947
31384,2.289131,48.980215
31385,2.343747,48.487136
31386,2.242081,48.848683
31387,2.319561,48.818436
31388,2.318862,48.818556
31389,2.511423,48.889642
31390,2.511421,48.889596
31391,2.370918,48.716129
31392,2.373277,48.715105
31393,2.373224,48.714839
31394,2.373453,48.714941
31395,2.373142,48.715083
31396,2.371060,48.716207
31397,2.370912,48.716204
31398,2.202490,48.435070
31399,2.201711,48.435216
31400,2.201481,48.435219
31401,2.043027,48.935058
31402,2.266109,48.732233
31403,2.372280,48.903601
31404,2.511026,48.889274
31405,2.511206,48.889213
31406,2.510944,48.889203
31407,2.511196,48.889153
31408,2.511056,48.889106
31409,2.303478,48.778167
31410,2.303859,48.778176
31411,2.303262,48.778111
31412,2.248556,48.770600
31413,2.251109,48.772368
31414,2.251714,48.772730
31415,2.251540,48.772862
31416,2.183415,48.862511
31417,2.185054,48.861515
31418,2.184618,48.861697
31419,2.183495,48.862465
31420,2.184766,48.861610
31421,2.183751,48.862320
31422,2.183382,48.862411
31423,2.184868,48.861631
31424,2.183604,48.862273
31425,3.187142,49.029553
31426,3.171030,49.030104
31427,2.480514,48.741030
31428,2.480519,48.741178
31429,2.260961,48.729966
31430,2.655017,48.793945
31431,2.261185,48.730170
31432,2.654935,48.793785
31433,2.382671,48.825971
31434,2.385719,48.827249
31435,2.265206,48.834382
31436,2.379857,48.712274
31437,2.544756,48.918228
31438,2.045402,48.790869
31439,2.044531,48.791059
31440,3.245299,48.413356
31441,3.245156,48.413207
31442,3.245022,48.413365
31443,2.300156,48.644575
31444,2.300257,48.644703
31445,2.603466,48.918534
31446,2.603646,48.918293
31447,2.604060,48.913771
31448,2.603607,48.911165
31449,2.603757,48.911289
31450,2.603791,48.911259
31451,2.603730,48.911455
31452,2.603625,48.911298
31453,2.603717,48.911152
31454,2.603766,48.911172
31455,2.603619,48.911013
31456,2.609156,48.903487
31457,2.608958,48.903409
31458,2.614998,48.900947
31459,2.614773,48.900327
31460,2.224804,48.558860
31461,2.224980,48.558926
31462,2.227489,48.559304
31463,2.227862,48.559530
31464,2.227495,48.559593
31465,2.602636,48.900418
31466,2.227218,48.559762
31467,2.228265,48.559774
31468,2.227270,48.559985
31469,2.228004,48.560050
31470,2.017777,49.116079
31471,2.285386,48.846874
31472,2.285157,48.846516
31473,2.285119,48.847055
31474,2.286099,48.846558
31475,2.215086,48.811998
31476,2.215283,48.812421
31477,2.066579,48.996952
31478,2.066533,48.991695
31479,2.066360,48.991629
31480,2.041913,48.972012
31481,2.500218,48.606356
31482,2.425796,48.934907
31483,2.425362,48.934295
31484,2.426440,48.935504
31485,2.425104,48.935035
31486,2.424622,48.933770
31487,2.420695,48.934120
31488,2.419822,48.934379
31489,2.419654,48.934420
31490,2.423382,48.932493
31491,2.042037,48.961877
31492,2.042259,48.961933
31493,2.423947,48.933200
31494,2.423337,48.933416
31495,2.428182,48.937226
31496,2.429200,48.938475
31497,2.431159,48.940680
31498,2.433268,48.940670
31499,2.431329,48.940573
31500,2.209287,48.863431
31501,2.210592,48.862565
31502,2.041980,48.934713
31503,2.042575,48.934856
31504,2.041886,48.934824
31505,2.209767,48.781810
31506,2.208350,48.781240
31507,2.208658,48.780905
31508,2.160233,48.765799
31509,2.173458,48.886596
31510,2.185862,48.887604
31511,2.185344,48.887562
31512,2.175330,48.886170
31513,2.185712,48.887520
31514,2.185041,48.887917
31515,2.185264,48.887677
31516,2.175554,48.886855
31517,2.180583,48.887260
31518,2.178505,48.887000
31519,2.211324,48.785706
31520,2.210747,48.785908
31521,2.262790,48.791381
31522,2.697807,48.757463
31523,2.698202,48.757388
31524,2.535943,48.882583
31525,2.535451,48.883537
31526,2.297169,48.528173
31527,2.249826,48.776263
31528,2.563110,48.897191
31529,2.573539,48.895502
31530,3.172499,48.420996
31531,2.267149,48.801418
31532,2.267082,48.801325
31533,2.266943,48.801330
31534,2.266894,48.801440
31535,2.267170,48.800768
31536,2.800773,48.458924
31537,2.242883,48.878744
31538,2.243033,48.878655
31539,2.268054,48.799066
31540,2.267806,48.799029
31541,2.267955,48.799188
31542,2.267402,48.797835
31543,2.066805,48.629383
31544,2.066826,48.629440
31545,2.012656,48.533687
31546,2.399165,48.760303
31547,2.399439,48.760211
31548,2.399164,48.760151
31549,1.980656,48.787324
31550,2.465144,48.768404
31551,1.899516,48.798691
31552,2.465184,48.767940
31553,2.511767,48.852531
31554,2.259471,48.706792
31555,2.259061,48.706932
31556,2.236036,48.784650
31557,2.234903,48.784480
31558,2.234856,48.784578
31559,2.234485,48.784482
31560,2.236418,48.784722
31561,2.131649,48.921269
31562,2.131646,48.921400
31563,2.131257,48.921213
31564,2.136064,49.099038
31565,2.135866,49.099187
31566,2.159024,49.078554
31567,2.159295,49.078278
31568,2.222486,48.871557
31569,2.224657,48.870791
31570,2.223769,48.868314
31571,2.224092,48.871148
31572,1.957286,48.778012
31573,2.025461,48.854192
31574,2.025379,48.854268
31575,2.025449,48.854299
31576,2.025293,48.854229
31577,2.025539,48.854225
31578,2.025619,48.854259
31579,2.038505,48.787539
31580,2.013259,49.001193
31581,2.408428,48.777975
31582,2.409330,48.773397
31583,2.014785,49.005924
31584,2.293408,48.812232
31585,2.287918,48.814315
31586,2.408633,48.778039
31587,2.014817,49.005765
